2018-02-26 09:58:41,119 DEBUG    [9057] (deoplete.child) Loaded Filter: matcher_cpsm (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_cpsm.py)
2018-02-26 09:58:41,119 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,119 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,119 DEBUG    [9057] (deoplete.child) Loaded Filter: converter_remove_paren (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_remove_paren.py)
2018-02-26 09:58:41,119 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,119 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,119 DEBUG    [9057] (deoplete.child) Loaded Filter: converter_truncate_kind (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_truncate_kind.py)
2018-02-26 09:58:41,119 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,120 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,120 DEBUG    [9057] (deoplete.child) Loaded Filter: sorter_rank (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/sorter_rank.py)
2018-02-26 09:58:41,120 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,120 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,120 DEBUG    [9057] (deoplete.child) Loaded Filter: matcher_fuzzy (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_fuzzy.py)
2018-02-26 09:58:41,120 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,120 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,121 DEBUG    [9057] (deoplete.child) Loaded Filter: matcher_head (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_head.py)
2018-02-26 09:58:41,121 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,121 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,121 DEBUG    [9057] (deoplete.child) Loaded Filter: converter_truncate_menu (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_truncate_menu.py)
2018-02-26 09:58:41,121 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,121 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,121 DEBUG    [9057] (deoplete.child) Loaded Filter: converter_truncate_abbr (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_truncate_abbr.py)
2018-02-26 09:58:41,121 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,121 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,122 DEBUG    [9057] (deoplete.child) Loaded Filter: matcher_full_fuzzy (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_full_fuzzy.py)
2018-02-26 09:58:41,122 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,122 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,122 DEBUG    [9057] (deoplete.child) Loaded Filter: sorter_word (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/sorter_word.py)
2018-02-26 09:58:41,122 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,122 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,122 DEBUG    [9057] (deoplete.child) Loaded Filter: converter_auto_delimiter (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_auto_delimiter.py)
2018-02-26 09:58:41,122 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,123 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,123 DEBUG    [9057] (deoplete.child) Loaded Filter: matcher_length (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/matcher_length.py)
2018-02-26 09:58:41,123 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,123 DEBUG    [9057] (deoplete.child) main_loop: add_filter begin
2018-02-26 09:58:41,123 DEBUG    [9057] (deoplete.child) Loaded Filter: converter_remove_overlap (/home/delusional/.vim/plugged/deoplete.nvim/rplugin/python3/deoplete/filter/converter_remove_overlap.py)
2018-02-26 09:58:41,124 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,124 DEBUG    [9057] (deoplete.child) main_loop: on_event begin
2018-02-26 09:58:41,124 DEBUG    [9057] (deoplete.child) on_init Source: tag
2018-02-26 09:58:41,124 DEBUG    [9057] (deoplete.child) on_event: Source: tag
2018-02-26 09:58:41,132 DEBUG    [9057] (deoplete.child) on_event: Source: member
2018-02-26 09:58:41,132 DEBUG    [9057] (deoplete.child) on_event: Source: ultisnips
2018-02-26 09:58:41,132 DEBUG    [9057] (deoplete.child) main_loop: end
2018-02-26 09:58:41,625 DEBUG    [9048] (deoplete.core) on_event: VimLeavePre
